region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Республика Татарстан	персонал; Государственные, Муниципальные	обслуживающий персонал / 20	186.0	110.0	2.0	7.0	0.0	1.0	1.0	49.0	9.0	107.0	72.8
Республика Татарстан	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 04,14): / 03	1662.0	1647.0	214.0	744.0	4.0	80.0	286.0	15.0	0.0	727.0	772.0
Республика Татарстан	персонал; Государственные, Муниципальные	преподаватели / 12	98.0	98.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	50.0	67.8
Республика Татарстан	персонал; Государственные, Муниципальные	производственный персонал / 18	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4
Республика Татарстан	персонал; Государственные, Муниципальные	профессора / 09	186.0	186.0	173.0	9.0	1.0	74.0	65.0	0.0	0.0	51.0	66.1
Республика Татарстан	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	7.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.8
Республика Татарстан	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 24	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1
Республика Татарстан	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	5.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.3
Республика Татарстан	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	старшие преподаватели / 11	239.0	239.0	0.0	60.0	0.0	0.0	1.0	0.0	0.0	110.0	117.2
Республика Татарстан	персонал; Государственные, Муниципальные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	246.0	156.0	0.0	5.0	0.0	1.0	1.0	57.0	17.0	147.0	150.5
Республика Татарстан	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	8.0										
Республика Татарстан	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	45.0	42.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	20.7
Республика Татарстан	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	769.0	710.0	68.0	249.0	9.0	52.0	118.0	15.0	0.0	417.0	362.3
Республика Татарстан	персонал; Частные	административно-хозяйственный персонал / 17	149.0	120.0	2.0	11.0	0.0	0.0	4.0	4.0	0.0	102.0	71.0
Республика Татарстан	персонал; Частные	ассистенты / 13	23.0	23.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	6.7
Республика Татарстан	персонал; Частные	в том числе:  деканы факультетов / 06	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Республика Татарстан	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	5.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
Республика Татарстан	персонал; Частные	в том числе:  руководящий персонал - всего / 02	16.0	16.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	11.2
