region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) / 3	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / всего / 4	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / из них жен-щины / 5	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / всего / 6	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / из них жен-щины / 7	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / всего / 8	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / из них жен-щины / 9	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / всего / 10	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / из них жен-щины / 11	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / всего / 12	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / из них жен-щины / 13	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / всего / 14	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / из них жен-щины / 15	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / всего / 16	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / из них жен-щины / 17	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / всего / 18	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / из них жен-щины / 19	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / всего / 20	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / из них жен-щины / 21	Число полных лет по состоянию на 1 января следующего года / 65 и более / всего / 22	Число полных лет по состоянию на 1 января следующего года / 65 и более / из них жен-щины / 23
Ростовская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	227.0	10.0	5.0	29.0	6.0	28.0	9.0	59.0	16.0	26.0	11.0	25.0	6.0	16.0	4.0	16.0	6.0	9.0	2.0	9.0	1.0
Ростовская область	персонал; Государственные, Муниципальные	Научные работники / 03	145.0	2.0	1.0	18.0	4.0	33.0	15.0	19.0	3.0	18.0	5.0	9.0	3.0	7.0	3.0	10.0	3.0	11.0	2.0	18.0	3.0
Ростовская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	1408.0	11.0	4.0	78.0	25.0	109.0	42.0	193.0	85.0	249.0	106.0	233.0	105.0	164.0	78.0	116.0	48.0	117.0	34.0	138.0	28.0
Ростовская область	персонал; Государственные, Муниципальные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	59.0	4.0	2.0	6.0	1.0	9.0	2.0	17.0	4.0	7.0	3.0	11.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	134.0	35.0	25.0	24.0	15.0	9.0	5.0	14.0	8.0	5.0	2.0	11.0	6.0	11.0	7.0	12.0	11.0	5.0	4.0	8.0	4.0
Ростовская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	1403.0	11.0	4.0	78.0	25.0	109.0	42.0	193.0	85.0	249.0	106.0	233.0	105.0	164.0	78.0	114.0	48.0	115.0	34.0	137.0	28.0
Ростовская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 11	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	инженеры-электроники / 10	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	44.0	3.0	1.0	4.0	1.0	5.0	2.0	16.0	4.0	4.0	3.0	8.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 09	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	техники-электроники / 15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	Инженерно-технический персонал / 04	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	Профессорско-преподавательский состав / 01	79.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	4.0	20.0	14.0	17.0	7.0	11.0	7.0	10.0	6.0	5.0	2.0	7.0	3.0
Ростовская область	персонал; Частные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	Учебно-вспомогательный персонал / 05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Ростовская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	графические и мультимедийные дизайнеры / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	78.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	4.0	20.0	14.0	17.0	7.0	11.0	7.0	10.0	6.0	5.0	2.0	6.0	2.0
Ростовская область	персонал; Частные	инженеры по телекоммуникациям / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	инженеры-электроники / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	специалисты по базам данных и сетям / 09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Частные	техники-электроники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	10.0	1.0	0.0	1.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	Научные работники / 03	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	5.0	1.0
Рязанская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	296.0	0.0	0.0	26.0	11.0	38.0	12.0	39.0	12.0	51.0	21.0	42.0	18.0	27.0	15.0	28.0	14.0	27.0	11.0	18.0	2.0
Рязанская область	персонал; Государственные, Муниципальные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	5.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	43.0	14.0	10.0	8.0	6.0	7.0	2.0	4.0	2.0	2.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0
Рязанская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	251.0	0.0	0.0	24.0	9.0	37.0	11.0	36.0	12.0	45.0	16.0	36.0	14.0	17.0	9.0	19.0	9.0	22.0	7.0	15.0	1.0
Рязанская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	инженеры-электроники / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 09	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Государственные, Муниципальные	техники-электроники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	Научные работники / 03	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Рязанская область	персонал; Частные	Профессорско-преподавательский состав / 01	18.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	1.0	3.0	0.0
Рязанская область	персонал; Частные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	графические и мультимедийные дизайнеры / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	18.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	1.0	3.0	0.0
Рязанская область	персонал; Частные	инженеры по телекоммуникациям / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	инженеры-электроники / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	специалисты по базам данных и сетям / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	персонал; Частные	техники-электроники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	85.0	5.0	1.0	21.0	6.0	18.0	4.0	9.0	2.0	10.0	1.0	4.0	2.0	6.0	0.0	8.0	1.0	2.0	1.0	2.0	1.0
Самарская область	персонал; Государственные, Муниципальные	Научные работники / 03	139.0	0.0	0.0	17.0	2.0	30.0	5.0	24.0	6.0	14.0	4.0	15.0	6.0	10.0	1.0	8.0	5.0	12.0	2.0	9.0	0.0
Самарская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	809.0	3.0	2.0	43.0	14.0	102.0	31.0	126.0	34.0	158.0	54.0	112.0	52.0	74.0	37.0	59.0	23.0	59.0	21.0	73.0	15.0
Самарская область	персонал; Государственные, Муниципальные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	16.0	1.0	1.0	4.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Самарская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	113.0	21.0	10.0	25.0	13.0	12.0	2.0	11.0	3.0	10.0	2.0	9.0	6.0	10.0	8.0	4.0	1.0	5.0	3.0	6.0	3.0
Самарская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	809.0	3.0	2.0	43.0	14.0	102.0	31.0	126.0	34.0	158.0	54.0	112.0	52.0	74.0	37.0	59.0	23.0	59.0	21.0	73.0	15.0
Самарская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Самарская область	персонал; Государственные, Муниципальные	инженеры-электроники / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	8.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Государственные, Муниципальные	техники-электроники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	Инженерно-технический персонал / 04	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	Научные работники / 03	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
Самарская область	персонал; Частные	Профессорско-преподавательский состав / 01	255.0	0.0	0.0	5.0	3.0	19.0	12.0	40.0	20.0	43.0	24.0	45.0	30.0	30.0	17.0	31.0	17.0	26.0	12.0	16.0	8.0
Самарская область	персонал; Частные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	Учебно-вспомогательный персонал / 05	9.0	2.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	графические и мультимедийные дизайнеры / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета,  программам магистратуры / 02	255.0	0.0	0.0	5.0	3.0	19.0	12.0	40.0	20.0	43.0	24.0	45.0	30.0	30.0	17.0	31.0	17.0	26.0	12.0	16.0	8.0
Самарская область	персонал; Частные	инженеры по телекоммуникациям / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	инженеры-электроники / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного  обеспечения и приложений / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	специалисты по базам данных и сетям / 09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	специалисты среднего уровня квалификации:  специалисты-техники по эксплуатации ИКТ и  по поддержке пользователей ИКТ / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	техники-электроники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	62.0	10.0	3.0	15.0	2.0	7.0	1.0	6.0	2.0	7.0	2.0	4.0	2.0	5.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0
Саратовская область	персонал; Государственные, Муниципальные	Научные работники / 03	117.0	3.0	1.0	22.0	3.0	27.0	10.0	16.0	5.0	13.0	7.0	7.0	3.0	5.0	2.0	6.0	3.0	8.0	4.0	10.0	2.0
Саратовская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	914.0	7.0	3.0	76.0	38.0	110.0	65.0	122.0	54.0	143.0	66.0	158.0	90.0	114.0	64.0	56.0	37.0	48.0	13.0	80.0	15.0
Саратовская область	персонал; Государственные, Муниципальные	Специалисты по информационным и коммуникационным технологиям – всего (сумма строк 07 - 16) / 06	14.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	5.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	169.0	22.0	9.0	36.0	13.0	32.0	14.0	16.0	7.0	13.0	7.0	13.0	6.0	15.0	10.0	10.0	7.0	6.0	2.0	6.0	3.0
