region	tags	indicator	Численность студентов 1 курса / всего / 5	Численность студентов 1 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 6	Численность студентов 2 курса / всего / 7	Численность студентов 2 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 8	Численность студентов 3 курса / всего / 9	Численность студентов 3 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 10	Численность студентов 4 курса / всего / 11	Численность студентов 4 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 12	Численность студентов 5 курса / всего / 13	Численность студентов 5 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 14	Численность студентов 6 курса / всего / 15	Численность студентов 6 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 16	Численность студентов 7 курса / всего / 17	Численность студентов 7 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 18	Итого студентов на всех курсах / всего (сумма гр. 5, 7, 9, 11, 13, 15, 17) / 19	Итого студентов на всех курсах / из них лица с ОВЗ, инвалиды, дети-инвалиды (сумма гр. 6, 8, 10, 12, 14, 16, 18) / 20	Из общей численности студентов (из гр. 19) / женщины / 21	Из общей численности студентов (из гр. 19) / граждане стран СНГ / 22
Алтайский край	очная; Частные	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 02 / 10 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	очная; Частные	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 03 / 12 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	очная; Частные	Программы бакалавриата - всего / 01 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	очная; Частные	Программы магистратуры - всего / 03 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	очная; Частные	Программы специалитета - всего / 02 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	очная; Частные	Теология / 01 / 1 / 48.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Агрономия / 01 / 1 / 35.03.04	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Амурская область	Государственные, Муниципальные; очная	Агрономия / 03 / 1 / 35.04.04	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Всего по программам бакалавриата, специалитета и магистратуры (сумма строк 01, 02, 03) / 04 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	0.0
Амурская область	Государственные, Муниципальные; очная	Информационные системы и технологии / 01 / 1 / 09.03.02	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
Амурская область	Государственные, Муниципальные; очная	Лечебное дело / 02 / 1 / 31.05.01	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 01 / 05 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 02 / 06 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 03 / 07 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 09 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 11 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 13 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 01 / 08 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 02 / 10 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 03 / 12 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Педагогическое образование / 03 / 1 / 44.04.01	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Программная инженерия / 01 / 1 / 09.03.04	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Программы бакалавриата - всего / 01 / 0 / 0	8.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0
Амурская область	Государственные, Муниципальные; очная	Программы магистратуры - всего / 03 / 0 / 0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Программы специалитета - всего / 02 / 0 / 0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0
Амурская область	Государственные, Муниципальные; очная	Филология / 01 / 1 / 45.03.01	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Амурская область	Государственные, Муниципальные; очная	Экономика / 01 / 1 / 38.03.01	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Биотехнология / 03 / 1 / 19.04.01	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0
Архангельская область	Государственные, Муниципальные; очная	Всего по программам бакалавриата, специалитета и магистратуры (сумма строк 01, 02, 03) / 04 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	14.0	7.0
Архангельская область	Государственные, Муниципальные; очная	Ландшафтная архитектура / 03 / 1 / 35.04.09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Медицинская биофизика / 02 / 1 / 30.05.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Международные отношения / 01 / 1 / 41.03.05	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0
Архангельская область	Государственные, Муниципальные; очная	Менеджмент / 03 / 1 / 38.04.02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Нанотехнологии и микросистемная техника / 01 / 1 / 28.03.01	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Нефтегазовое дело / 01 / 1 / 21.03.01	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
Архангельская область	Государственные, Муниципальные; очная	Нефтегазовое дело / 03 / 1 / 21.04.01	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
Архангельская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 01 / 05 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 02 / 06 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	Государственные, Муниципальные; очная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 03 / 07 / 0 / 0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
