region	tags	indicator	Число ставок по штату, единиц / 3	Фактически занято, единиц / всего / 4	Фактически занято, единиц / работниками списочного состава / 5	Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек / 6	Принято работников, человек / всего / 7	Принято работников, человек / из них выпускники: / со средним профессиональ-ным образованием по программам подготовки специалистов среднего звена / 8	Принято работников, человек / из них выпускники: / с высшим образованием / 9	Выбыло работников, человек / всего / 10	Выбыло работников, человек / из них по собственному желанию / 11	Численность работников на начало отчетного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек / 12
г.Санкт-Петербург	персонал; Частные	доценты / 14	557.8	508.7	400.45	447.0	167.0	0.0	131.0	182.0	146.0	436.0
г.Санкт-Петербург	персонал; Частные	заведующие кафедрами / 11	90.46	69.14	54.14	78.0	7.0	0.0	6.0	14.0	12.0	71.0
г.Санкт-Петербург	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	1109.28	963.68	753.48	906.0	361.0	0.0	308.0	376.0	317.0	893.0
г.Санкт-Петербург	персонал; Частные	из них:  ректор / 03	21.5	21.5	20.0	23.0	1.0	0.0	1.0	1.0	1.0	23.0
г.Санкт-Петербург	персонал; Частные	инженерно-технический персонал / 20	57.9	48.3	45.8	54.0	7.0	2.0	2.0	11.0	11.0	49.0
г.Санкт-Петербург	персонал; Частные	инженеры по телекоммуникациям / 30	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
г.Санкт-Петербург	персонал; Частные	инженеры-электроники / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	иные педагогические работники / 18	27.0	19.0	13.5	12.0	4.0	0.0	4.0	0.0	0.0	16.0
г.Санкт-Петербург	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	научные работники / 19	151.6	129.05	80.8	86.0	17.0	1.0	15.0	21.0	13.0	82.0
г.Санкт-Петербург	персонал; Частные	обслуживающий персонал / 24	239.5	194.5	166.0	204.0	53.0	10.0	3.0	74.0	65.0	180.0
г.Санкт-Петербург	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	1167.4	1017.73	787.13	933.0	379.0	0.0	326.0	377.0	318.0	937.0
г.Санкт-Петербург	персонал; Частные	президент / 04	0.7	0.7	0.7	2.0	0.0	0.0	0.0	1.0	1.0	1.0
г.Санкт-Петербург	персонал; Частные	преподаватели / 16	40.41	31.45	23.7	36.0	48.0	0.0	47.0	48.0	47.0	37.0
г.Санкт-Петербург	персонал; Частные	производственный персонал / 22	3.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0
г.Санкт-Петербург	персонал; Частные	проректоры / 05	64.65	56.85	50.15	61.0	6.0	0.0	6.0	10.0	8.0	58.0
г.Санкт-Петербург	персонал; Частные	профессора / 13	185.13	160.85	116.85	153.0	46.0	0.0	41.0	51.0	44.0	148.0
г.Санкт-Петербург	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	3.5	2.5	1.5	3.0	4.0	0.0	4.0	1.0	1.0	8.0
г.Санкт-Петербург	персонал; Частные	специалисты по базам данных и сетям / 28	6.5	2.0	2.0	6.0	2.0	0.0	1.0	5.0	5.0	5.0
г.Санкт-Петербург	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по  поддержке пользователей ИКТ / 32	12.0	12.0	5.0	15.0	2.0	0.0	0.0	4.0	4.0	12.0
г.Санкт-Петербург	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	старшие преподаватели / 15	187.79	160.05	131.35	156.0	84.0	0.0	75.0	73.0	65.0	168.0
г.Санкт-Петербург	персонал; Частные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	учебно-вспомогательный персонал / 23	394.7	325.75	306.9	353.0	93.0	6.0	40.0	117.0	97.0	329.0
г.Севастополь	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	43.0	42.0	38.0	29.0	18.0	1.0	8.0	8.0	5.0	35.0
г.Севастополь	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	2555.33	2255.99	1907.22	1916.0	528.0	37.0	309.0	477.0	197.0	1967.0
г.Севастополь	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	323.89	292.85	258.55	254.0	85.0	0.0	54.0	85.0	31.0	260.0
г.Севастополь	персонал; Государственные, Муниципальные	ассистенты / 17	57.55	46.7	35.8	32.0	19.0	0.0	19.0	9.0	1.0	42.0
г.Севастополь	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	1035.44	943.99	780.12	790.0	159.0	0.0	122.0	105.0	31.0	817.0
г.Севастополь	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	11.0	10.0	10.0	9.0	1.0	0.0	1.0	0.0	0.0	10.0
г.Севастополь	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	204.25	188.85	170.45	160.0	40.0	18.0	3.0	26.0	21.0	174.0
г.Севастополь	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Севастополь	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Севастополь	персонал; Государственные, Муниципальные	директор филиала / 06	4.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0
г.Севастополь	персонал; Государственные, Муниципальные	директора институтов / 12	13.0	12.0	10.0	10.0	2.0	0.0	2.0	2.0	2.0	10.0
г.Севастополь	персонал; Государственные, Муниципальные	доценты / 14	509.6	471.95	369.81	378.0	66.0	0.0	53.0	51.0	15.0	391.0
г.Севастополь	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	88.7	83.5	76.5	68.0	14.0	0.0	9.0	6.0	0.0	66.0
