region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Самарская область	персонал; Государственные, Муниципальные	проректоры / 05	60.0	60.0	15.0	22.0	0.0	9.0	24.0	0.0	0.0	22.0	60.0
Самарская область	персонал; Государственные, Муниципальные	профессора / 13	509.0	509.0	440.0	51.0	3.0	265.0	214.0	0.0	0.0	186.0	411.4
Самарская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	106.0	106.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	46.0	98.0
Самарская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	58.0	48.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	22.0	56.3
Самарская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	40.0	24.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	23.0	29.7
Самарская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	9.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0
Самарская область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	679.0	679.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	434.0	557.2
Самарская область	персонал; Государственные, Муниципальные	техники-электроники / 34	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5
Самарская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	1960.0	1544.0	0.0	38.0	0.0	0.0	8.0	118.0	38.0	1467.0	1631.8
Самарская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	19.0	14.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	15.9
Самарская область	персонал; Частные	Из стр.01 – исследователи / 36	6.0	6.0	5.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	6.0
Самарская область	персонал; Частные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	20.0										
Самарская область	персонал; Частные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания в другую образовательную организацию высшего образования России / 39	0.0										
Самарская область	персонал; Частные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания за рубеж / 40	0.0										
Самарская область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	598.0	524.0	60.0	202.0	0.0	33.0	104.0	22.0	19.0	431.0	533.2
Самарская область	персонал; Частные	административно-хозяйственный персонал / 21	67.0	49.0	0.0	0.0	0.0	0.0	0.0	7.0	9.0	62.0	64.1
Самарская область	персонал; Частные	ассистенты / 17	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0
Самарская область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	290.0	290.0	49.0	174.0	0.0	26.0	84.0	0.0	0.0	199.0	248.6
Самарская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
Самарская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	91.0	88.0	10.0	23.0	0.0	6.0	18.0	2.0	0.0	62.0	85.5
Самарская область	персонал; Частные	в том числе: деканы факультетов / 10	8.0	8.0	1.0	7.0	0.0	1.0	3.0	0.0	0.0	7.0	6.4
Самарская область	персонал; Частные	графические и мультимедийные дизайнеры / 31	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
Самарская область	персонал; Частные	директор филиала / 06	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Самарская область	персонал; Частные	директора институтов / 12	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Самарская область	персонал; Частные	доценты / 14	147.0	147.0	1.0	143.0	0.0	1.0	47.0	0.0	0.0	105.0	126.3
Самарская область	персонал; Частные	заведующие кафедрами / 11	30.0	30.0	13.0	17.0	0.0	6.0	24.0	0.0	0.0	21.0	28.5
Самарская область	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	289.0	289.0	49.0	174.0	0.0	26.0	84.0	0.0	0.0	199.0	247.6
Самарская область	персонал; Частные	из них:  ректор / 03	5.0	5.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.1
Самарская область	персонал; Частные	инженерно-технический персонал / 20	19.0	14.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	15.4
Самарская область	персонал; Частные	инженеры по телекоммуникациям / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	инженеры-электроники / 29	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
Самарская область	персонал; Частные	иные педагогические работники / 18	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5
Самарская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	научные работники / 19	4.0	4.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	1.6
Самарская область	персонал; Частные	обслуживающий персонал / 24	44.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	20.0	44.0
Самарская область	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	291.0	291.0	49.0	174.0	0.0	26.0	84.0	0.0	0.0	200.0	249.1
Самарская область	персонал; Частные	президент / 04	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Самарская область	персонал; Частные	преподаватели / 16	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.8
Самарская область	персонал; Частные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	проректоры / 05	21.0	21.0	5.0	11.0	0.0	3.0	9.0	0.0	0.0	12.0	19.8
Самарская область	персонал; Частные	профессора / 13	35.0	35.0	34.0	1.0	0.0	18.0	10.0	0.0	0.0	12.0	30.2
Самарская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	специалисты по базам данных и сетям / 28	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
Самарская область	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.7
Самарская область	персонал; Частные	специалисты-техники по телекоммуникациям и радиовещанию / 33	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.2
Самарская область	персонал; Частные	старшие преподаватели / 15	57.0	57.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	43.0	46.4
Самарская область	персонал; Частные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	персонал; Частные	учебно-вспомогательный персонал / 23	82.0	70.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	79.0	73.5
Саратовская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	166.0	123.0	2.0	8.0	0.0	0.0	2.0	11.0	4.0	48.0	151.5
Саратовская область	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	123.0	112.0	6.0	20.0	2.0	4.0	6.0	0.0	0.0	70.0	76.5
Саратовская область	персонал; Государственные, Муниципальные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Государственные, Муниципальные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	329.0										
Саратовская область	персонал; Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания в другую образовательную организацию высшего образования России / 39	0.0										
Саратовская область	персонал; Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания за рубеж / 40	16.0										
Саратовская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	9447.0	7261.0	739.0	2480.0	6.0	439.0	1644.0	440.0	225.0	6187.0	8614.9
Саратовская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	930.0	786.0	2.0	38.0	0.0	2.0	18.0	48.0	38.0	776.0	902.0
Саратовская область	персонал; Государственные, Муниципальные	ассистенты / 17	374.0	374.0	0.0	82.0	0.0	0.0	2.0	0.0	0.0	258.0	339.1
Саратовская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	3671.0	3671.0	675.0	2192.0	3.0	401.0	1526.0	0.0	0.0	2317.0	3412.2
Саратовская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	32.0	32.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	6.0	32.0
Саратовская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	788.0	736.0	30.0	106.0	1.0	22.0	51.0	24.0	8.0	501.0	533.4
Саратовская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	37.0	37.0	12.0	24.0	0.0	4.0	25.0	0.0	0.0	23.0	36.5
Саратовская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0
Саратовская область	персонал; Государственные, Муниципальные	директор филиала / 06	7.0	7.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	2.0	6.5
Саратовская область	персонал; Государственные, Муниципальные	директора институтов / 12	22.0	22.0	8.0	13.0	0.0	5.0	11.0	0.0	0.0	10.0	22.0
Саратовская область	персонал; Государственные, Муниципальные	доценты / 14	1972.0	1972.0	8.0	1892.0	2.0	0.0	1101.0	0.0	0.0	1337.0	1848.8
Саратовская область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	273.0	273.0	160.0	106.0	0.0	112.0	152.0	0.0	0.0	142.0	271.0
Саратовская область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	3671.0	3671.0	675.0	2192.0	3.0	401.0	1526.0	0.0	0.0	2317.0	3412.2
Саратовская область	персонал; Государственные, Муниципальные	из них:  ректор / 03	6.0	6.0	4.0	1.0	0.0	1.0	5.0	0.0	0.0	1.0	6.0
Саратовская область	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	370.0	305.0	1.0	20.0	0.0	1.0	5.0	20.0	13.0	178.0	332.7
Саратовская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	11.0
Саратовская область	персонал; Государственные, Муниципальные	инженеры-электроники / 29	12.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	10.5
Саратовская область	персонал; Государственные, Муниципальные	иные педагогические работники / 18	173.0	154.0	0.0	15.0	0.0	0.0	6.0	13.0	0.0	130.0	168.6
Саратовская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.5
Саратовская область	персонал; Государственные, Муниципальные	научные работники / 19	123.0	119.0	23.0	46.0	2.0	10.0	15.0	0.0	0.0	62.0	93.1
Саратовская область	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	1521.0	342.0	1.0	4.0	0.0	0.0	2.0	215.0	100.0	786.0	1442.6
Саратовская область	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	3844.0	3825.0	675.0	2207.0	3.0	401.0	1532.0	13.0	0.0	2447.0	3580.8
Саратовская область	персонал; Государственные, Муниципальные	президент / 04	2.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
Саратовская область	персонал; Государственные, Муниципальные	преподаватели / 16	77.0	77.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	45.0	70.2
Саратовская область	персонал; Государственные, Муниципальные	производственный персонал / 22	293.0	108.0	5.0	14.0	0.0	2.0	6.0	5.0	36.0	190.0	323.3
Саратовская область	персонал; Государственные, Муниципальные	проректоры / 05	39.0	39.0	11.0	12.0	0.0	9.0	11.0	0.0	0.0	13.0	39.0
Саратовская область	персонал; Государственные, Муниципальные	профессора / 13	543.0	543.0	487.0	31.0	1.0	280.0	232.0	0.0	0.0	236.0	490.6
Саратовская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	22.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	21.5
Саратовская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	15.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	13.5
Саратовская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	50.0	16.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	17.0	41.5
Саратовская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	6.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0
Саратовская область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	373.0	373.0	0.0	35.0	0.0	0.0	2.0	0.0	0.0	266.0	334.0
Саратовская область	персонал; Государственные, Муниципальные	техники-электроники / 34	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0
Саратовская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	1578.0	1040.0	2.0	45.0	0.0	1.0	15.0	115.0	30.0	1247.0	1407.0
Саратовская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	Из стр.01 – исследователи / 36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	8.0										
Саратовская область	персонал; Частные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания в другую образовательную организацию высшего образования России / 39	0.0										
Саратовская область	персонал; Частные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания за рубеж / 40	0.0										
Саратовская область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	193.0	167.0	11.0	74.0	0.0	5.0	46.0	12.0	0.0	130.0	168.4
Саратовская область	персонал; Частные	административно-хозяйственный персонал / 21	11.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	11.0
Саратовская область	персонал; Частные	ассистенты / 17	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.8
Саратовская область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	84.0	84.0	9.0	59.0	0.0	3.0	37.0	0.0	0.0	46.0	72.9
Саратовская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	18.0	18.0	2.0	7.0	0.0	2.0	4.0	0.0	0.0	7.0	16.4
Саратовская область	персонал; Частные	в том числе: деканы факультетов / 10	3.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0
Саратовская область	персонал; Частные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	директор филиала / 06	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Саратовская область	персонал; Частные	директора институтов / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	доценты / 14	41.0	41.0	0.0	41.0	0.0	0.0	23.0	0.0	0.0	29.0	39.5
Саратовская область	персонал; Частные	заведующие кафедрами / 11	11.0	11.0	1.0	10.0	0.0	1.0	10.0	0.0	0.0	3.0	9.6
Саратовская область	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	84.0	84.0	9.0	59.0	0.0	3.0	37.0	0.0	0.0	46.0	72.9
Саратовская область	персонал; Частные	из них:  ректор / 03	2.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
Саратовская область	персонал; Частные	инженерно-технический персонал / 20	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Саратовская область	персонал; Частные	инженеры по телекоммуникациям / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	инженеры-электроники / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	иные педагогические работники / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	научные работники / 19	5.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	3.1
Саратовская область	персонал; Частные	обслуживающий персонал / 24	36.0	23.0	0.0	3.0	0.0	0.0	3.0	9.0	0.0	31.0	33.0
Саратовская область	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	84.0	84.0	9.0	59.0	0.0	3.0	37.0	0.0	0.0	46.0	72.9
Саратовская область	персонал; Частные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	преподаватели / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	проректоры / 05	5.0	5.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	3.3
Саратовская область	персонал; Частные	профессора / 13	7.0	7.0	7.0	0.0	0.0	1.0	3.0	0.0	0.0	4.0	6.4
Саратовская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	специалисты по базам данных и сетям / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	специалисты-техники по телекоммуникациям и радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	старшие преподаватели / 15	17.0	17.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	7.0	9.6
Саратовская область	персонал; Частные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	персонал; Частные	учебно-вспомогательный персонал / 23	38.0	27.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	33.0	31.0
Сахалинская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	19.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	19.0
Сахалинская область	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	18.0	18.0	1.0	7.0	0.0	0.0	3.0	0.0	0.0	9.0	21.0
Сахалинская область	персонал; Государственные, Муниципальные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	14.0										
Сахалинская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	442.0	346.0	16.0	95.0	0.0	3.0	51.0	48.0	5.0	310.0	425.3
Сахалинская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	81.0	64.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	64.0	80.5
Сахалинская область	персонал; Государственные, Муниципальные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	148.0	148.0	15.0	84.0	0.0	3.0	48.0	0.0	0.0	103.0	136.0
Сахалинская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Сахалинская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	52.0	51.0	0.0	9.0	0.0	0.0	3.0	1.0	0.0	36.0	52.0
Сахалинская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	директор филиала / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	директора институтов / 12	6.0	6.0	3.0	3.0	0.0	0.0	5.0	0.0	0.0	2.0	6.0
Сахалинская область	персонал; Государственные, Муниципальные	доценты / 14	72.0	72.0	0.0	72.0	0.0	0.0	28.0	0.0	0.0	53.0	66.7
Сахалинская область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	14.0	14.0	6.0	8.0	0.0	1.0	12.0	0.0	0.0	9.0	14.0
Сахалинская область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	148.0	148.0	15.0	84.0	0.0	3.0	48.0	0.0	0.0	103.0	136.0
Сахалинская область	персонал; Государственные, Муниципальные	из них:  ректор / 03	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Сахалинская область	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	15.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	15.0
Сахалинская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
Сахалинская область	персонал; Государственные, Муниципальные	инженеры-электроники / 29	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Сахалинская область	персонал; Государственные, Муниципальные	иные педагогические работники / 18	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0
Сахалинская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	научные работники / 19	6.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	5.5
Сахалинская область	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	70.0	10.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	40.0	69.0
Сахалинская область	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	152.0	152.0	15.0	84.0	0.0	3.0	48.0	0.0	0.0	106.0	140.0
Сахалинская область	персонал; Государственные, Муниципальные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	преподаватели / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	проректоры / 05	3.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0
Сахалинская область	персонал; Государственные, Муниципальные	профессора / 13	6.0	6.0	6.0	0.0	0.0	2.0	3.0	0.0	0.0	5.0	5.5
Сахалинская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
